temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,surface_pressure,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,event_datetime,event_latitude,event_longitude,time,state,county,caused_power_outage,event_type
-14.3,-17.4,77,0.1,0,0.07,0.1,8.4,14.3,187,192,15.1,989.9,100,53,100,89,-7.9,-4.9,2.3,11.5,0.404,0.407,0.428,0.413,16/12/16 15:00,44.4927889,-88.9650419,16/12/16 15:00,south dakota,central black hills,0,heavy_snow
-14.8,-18.3,75,0.1,0,0.07,0.09,8,12.6,198,204,16.2,988,100,41,99,81,-6.6,-2.7,2.8,11.4,0.449,0.452,0.477,0.463,16/12/16 15:00,44.7817214,-88.7118868,16/12/16 15:00,wyoming,central laramie county,0,heavy_snow
-15.7,-19.4,73,0.1,0,0.07,0.09,7.6,12.7,211,215,17.6,976.2,100,39,99,82,-12.4,-10.5,0.1,9.4,0.234,0.234,0.253,0.231,16/12/16 15:00,45.0154357,-88.7089153,16/12/16 15:00,west virginia,eastern preston,0,heavy_snow
-5.8,-9.1,78,0,0,0,0.3,11.6,25.9,150,159,20.5,937,100,0,95,99,-0.3,0.1,2.5,9.4,0.354,0.359,0.355,0.31,27/12/16 3:00,47.6099669,-117.365167,27/12/16 3:00,wisconsin,clark,0,heavy_snow
-5.8,-9.1,78,0,0,0,0.3,11.6,25.9,150,159,20.5,937,100,0,95,99,-0.3,0.1,2.5,9.4,0.354,0.359,0.355,0.31,27/12/16 3:00,47.6099669,-117.365167,27/12/16 3:00,wisconsin,clark,0,heavy_snow
0.6,-11,41,0,0,0,0,10.2,13.4,231,234,23.4,1029.4,97,15,95,61,-0.1,1.3,6.8,13.4,0.356,0.366,0.35,0.329,11/12/16 19:30,42.4684219,-70.9584084,11/12/16 19:00,massachusetts,barnstable,1,heavy_snow
-14.8,-19.5,67,0,0,0,0.07,8.1,12.3,283,285,14.8,1001,88,3,85,76,-1.1,0.9,5.4,12.6,0.366,0.374,0.388,0.372,10/12/16 14:00,44.4073658,-91.7547858,10/12/16 14:00,illinois,tazewell,1,heavy_snow
-16,-20,72,0,0,0,0.05,7.3,13.5,281,286,14,992.7,10,8,4,0,-5.5,-0.1,4.7,12.4,0.366,0.374,0.379,0.366,10/12/16 12:54,43.9997437,-92.3767816,10/12/16 12:00,virginia,amherst,0,heavy_snow
-15.2,-19.8,68,0,0,0,0.06,9.5,13.1,279,286,15.5,986,68,0,66,12,-3.4,0,4.7,12.2,0.365,0.373,0.381,0.365,10/12/16 14:13,43.9582272,-91.7807784,10/12/16 14:00,maine,northwest aroostook,0,heavy_snow
-13.1,-18.4,65,0,0,0,0.04,5.9,15.3,313,315,19.8,982.6,1,0,0,0,-4,-0.1,4.7,12.2,0.37,0.379,0.384,0.372,10/12/16 10:30,43.6832277,-92.753704,10/12/16 10:00,south carolina,bamberg,0,heavy_snow
-5,-9.3,72,0,0,0,0.05,6.7,15.8,234,240,16.2,992.8,100,62,99,97,-1,0.8,5.8,13,0.37,0.379,0.391,0.377,11/12/16 2:00,42.6618842,-83.3804439,11/12/16 2:00,north carolina,southern jackson,0,heavy_snow
-4.9,-9.1,72,0,0,0,0.04,7.1,15.6,225,232,16.2,994.7,100,53,100,97,-0.9,0.8,5.9,13.2,0.37,0.379,0.391,0.372,11/12/16 2:00,42.5924563,-83.9147925,11/12/16 2:00,washington,northwest blue mountains,0,heavy_snow
-4.8,-9.6,69,0,0,0,0.04,13.2,22.2,235,238,22.7,1006.5,100,14,100,95,-0.9,0.8,5.9,13.3,0.272,0.282,0.281,0.256,11/12/16 2:00,42.2682408,-83.2844172,11/12/16 2:00,new jersey,camden,0,heavy_snow
-10.6,-15.4,68,0,0,0,0.59,13.8,24.9,165,169,37.1,859.9,53,7,51,0,1.4,2,3.5,7.8,0.305,0.305,0.281,0.323,27/12/16 0:00,45.5582608,-117.1990173,27/12/16 0:00,new mexico,roosevelt county,0,heavy_snow
-1.1,-6.9,65,0,0,0,0.03,17.1,31.7,72,78,42.1,1009,100,0,0,100,0.9,2.6,6,11.7,0.39,0.393,0.423,0.433,14/12/16 8:30,45.5180252,-122.4324685,14/12/16 8:00,maine,central washington,0,heavy_snow
-14.7,-17.7,78,0.2,0,0.14,0.11,8.4,15.5,173,181,15.1,980.4,100,72,100,91,-4.7,-3.7,1.7,10,0.232,0.235,0.259,0.25,16/12/16 15:00,44.4604931,-89.5108818,16/12/16 15:00,south dakota,deuel,0,heavy_snow
-14.1,-17.1,78,0.2,0,0.14,0.12,9.1,14.8,171,174,16.2,981.3,100,90,100,92,-1.5,-0.4,3,10.6,0.294,0.299,0.327,0.324,16/12/16 15:00,44.4517617,-90.0199618,16/12/16 15:00,california,s sierra mtns,0,heavy_snow
-3.7,-8.2,71,0.3,0,0.21,0.4,21,35.9,193,196,52.2,940.2,100,93,99,96,4.3,4.6,6.2,10.2,0.356,0.362,0.384,0.355,19/12/16 18:00,47.4959734,-116.5818957,19/12/16 18:00,new york,northwest suffolk,0,heavy_snow
-3.7,-8.2,71,0.3,0,0.21,0.4,21,35.9,193,196,52.2,940.2,100,93,99,96,4.3,4.6,6.2,10.2,0.356,0.362,0.384,0.355,19/12/16 18:00,47.4959734,-116.5818957,19/12/16 18:00,new york,northwest suffolk,0,heavy_snow
0.6,-4.7,68,0,0,0,0,8.5,15,126,125,21.2,1016.2,99,16,0,99,0.4,2.3,4.6,10.7,0.376,0.385,0.377,0.334,29/12/16 11:00,42.4684219,-70.9584084,29/12/16 11:00,massachusetts,barnstable,1,heavy_snow
-5.2,-9.5,72,0,0,0,0.04,8.9,17.7,227,232,18.4,994.2,100,2,100,96,-0.9,0.8,5.9,13.3,0.369,0.379,0.38,0.355,11/12/16 2:00,42.2582044,-83.8440853,11/12/16 2:00,oregon,foothills of the southern blue mountains of oregon,0,heavy_snow
-4.8,-10.7,63,0,0,0,0.02,8.8,17.8,215,222,18.4,1000.8,100,0,100,97,-0.7,0.9,6.1,13.9,0.362,0.368,0.343,0.332,11/12/16 2:00,41.8735258,-84.0624323,11/12/16 2:00,tennessee,morgan,0,heavy_snow
-4.3,-10.3,63,0,0,0,0.01,12.3,21.3,230,231,24.8,1006.9,100,4,100,95,-0.7,0.9,6.2,14,0.271,0.278,0.245,0.246,11/12/16 2:00,41.9153358,-83.5135665,11/12/16 2:00,new jersey,warren,1,heavy_snow
-16.1,-20.2,70,0,0,0,0.05,5.6,11.2,285,285,16.2,1002.3,100,0,100,42,-1.3,0.8,5.4,12.8,0.367,0.376,0.383,0.366,10/12/16 14:00,44.2767596,-92.2018164,10/12/16 14:00,tennessee,moore,0,heavy_snow
-15.6,-20,69,0,0,0,0.06,8.4,12.9,290,293,16.6,987.8,10,0,0,10,-1.4,0.4,5,12.4,0.359,0.367,0.365,0.346,10/12/16 14:00,43.6624222,-91.4685617,10/12/16 14:00,alaska,susitna valley,0,heavy_snow
-14,-18.1,71,0,0,0,0.06,7.3,14.3,290,295,15.5,993.2,1,0,0,0,-0.9,0.9,5.4,12.7,0.363,0.371,0.374,0.357,10/12/16 11:54,43.6466588,-92.0636359,10/12/16 11:00,california,west slope northern sierra nevada,0,heavy_snow
-13.5,-19.2,62,0,0,0,0.03,6,13,295,298,15.8,984.4,11,1,5,9,-3.1,0.1,4.7,12.2,0.371,0.38,0.385,0.373,10/12/16 11:54,44.0175404,-92.8678406,10/12/16 11:00,rhode island,washington,0,heavy_snow
6.8,3.4,79,0,0,0,0,12,15.3,39,41,24.1,903,100,100,5,1,11.1,12,14.5,18.4,0.331,0.331,0.19,0.187,10/10/16 18:00,46.4728903,-108.4473635,10/10/16 18:00,rhode island,southeast providence,0,heavy_snow
7.7,3.6,75,0,0,0,0,17,21.2,21,21,32.8,884.5,98,97,25,0,12.2,11,13.4,17.4,0.311,0.312,0.184,0.205,10/10/16 19:00,46.3040364,-109.1714312,10/10/16 19:00,west virginia,kanawha,1,heavy_snow
15.7,2.9,42,0,0,0,0,9.9,15,224,222,35.6,857.2,2,0,1,0,12.3,9.6,11.1,14.3,0.305,0.301,0.223,0.32,10/10/16 17:00,45.6640129,-110.5588023,10/10/16 17:00,illinois,peoria,1,heavy_snow
4.5,3.3,92,0.4,0.4,0,0,23.7,35,343,345,45,955.5,100,100,28,20,8.4,11.3,14.1,18.1,0.213,0.215,0.211,0.296,18/11/16 2:00,42.6206698,-97.8901445,18/11/16 2:00,alaska,ne. slopes of the ern ak rng,0,heavy_snow
-14.6,-20,64,0,0,0,0.01,6.3,8.1,13,13,14.4,986.9,100,26,100,61,-5.8,-0.5,4.7,12.9,0.362,0.367,0.355,0.311,10/12/16 11:00,44.3880733,-95.8287296,10/12/16 11:00,illinois,fulton,0,heavy_snow
-14.6,-19.3,67,0,0,0,0.03,5.6,6.8,27,25,13.7,968.8,100,75,100,41,-6,-0.7,4.2,12.4,0.357,0.36,0.334,0.316,10/12/16 11:00,44.4020631,-96.2627763,10/12/16 11:00,washington,seattle and vicinity,0,heavy_snow
0.5,-0.2,95,0,0,0,0.21,15.2,26.1,104,105,33.1,979.7,100,98,3,100,2.4,2.7,4.5,9.9,0.271,0.267,0.257,0.237,01/12/16 0:00,45.4588111,-69.5923943,01/12/16 0:00,maine,southern somerset,0,heavy_snow
4.5,1.3,79,0,0,0,0,8.7,22.7,163,179,18.4,1003.2,100,2,14,99,4.5,7,10.1,18.1,0.222,0.199,0.101,0.073,24/11/16 9:00,46.2210904,-119.1765543,24/11/16 9:00,new hampshire,cheshire,0,heavy_snow
6.4,3.1,79,0,0,0,0,25.5,38.1,29,31,46.1,962.6,100,25,92,99,7.6,8.1,9.1,10.8,0.154,0.158,0.172,0.17,17/11/16 23:00,46.2469833,-93.8023836,17/11/16 23:00,nebraska,cheyenne,0,heavy_snow
5.9,2.1,77,0,0,0,0,21.9,34.4,20,21,44.6,964,100,14,84,100,7,7.5,10,13.7,0.214,0.217,0.242,0.241,17/11/16 22:00,46.4665237,-94.1017044,17/11/16 22:00,minnesota,northern st. louis,0,heavy_snow
1.7,1.6,99,1.5,1,0.35,0,18.7,32.1,19,23,43.9,960.9,100,100,98,91,4.5,6.5,9.3,12.8,0.365,0.327,0.335,0.349,18/11/16 4:00,47.3282001,-93.253822,18/11/16 4:00,maine,coastal cumberland,0,heavy_snow
2.8,-1.9,71,0,0,0,0,18.8,32.1,107,110,36.7,919.2,100,6,82,100,2.8,2.7,6.7,13.2,0.237,0.234,0.211,0.263,27/11/16 22:00,47.1077709,-101.3524486,27/11/16 22:00,idaho,central panhandle mountains,0,heavy_snow
-1.4,-2.1,95,0,0,0,0,14.4,23.9,77,84,24.1,910.5,100,57,100,99,0.7,2,5.5,12,0.258,0.26,0.228,0.237,28/11/16 4:00,48.230321,-102.3603325,28/11/16 4:00,south carolina,clarendon,0,heavy_snow
-0.2,-2.3,85,0,0,0,0,13.7,26.8,95,102,20.5,915.7,100,14,94,99,0.9,2.2,6.3,13.1,0.239,0.236,0.218,0.267,28/11/16 1:00,47.3347663,-101.8650031,28/11/16 1:00,kentucky,woodford,0,heavy_snow
-14.2,-19.2,66,0,0,0,0.04,4.6,8.1,45,45,11.5,969.6,100,87,99,62,-5,-0.6,4.3,12.5,0.346,0.344,0.279,0.287,10/12/16 10:00,44.3763598,-96.7925213,10/12/16 10:00,idaho,southern clearwater mountains,0,heavy_snow
-1.9,-3.2,91,0,0,0,0.03,6.5,13,87,90,8.6,1017.4,100,2,58,100,-0.1,2.2,6.6,12.3,0.379,0.382,0.329,0.332,29/11/16 13:00,44.7925706,-68.8592046,29/11/16 13:00,idaho,idaho palouse,0,heavy_snow
4.4,-0.4,71,0,0,0,0,16.2,26.6,17,19,41,967.7,100,100,83,100,5.4,6.5,9.1,11.3,0.565,0.564,0.566,0.596,17/11/16 22:00,48.221596,-93.7684251,17/11/16 22:00,new york,chemung,0,heavy_snow
6.4,2.9,78,0,0,0,0,26.6,39.7,28,31,46.1,963.3,100,33,99,100,7.5,8.4,10.4,13.9,0.333,0.339,0.356,0.353,18/11/16 0:00,46.1600731,-93.4287986,18/11/16 0:00,nebraska,nance,0,heavy_snow
1,-1.2,86,0.2,0.1,0.07,0.03,21.5,37.2,291,293,49.7,963.5,99,44,97,0,4.5,8.6,11,15.5,0.339,0.306,0.288,0.326,20/11/16 9:00,41.0400423,-75.3249475,20/11/16 9:00,mississippi,grenada,0,heavy_snow
1.4,1.3,99,1,0.3,0.49,0.03,21.1,36.4,290,293,47.2,976.6,97,92,89,0,5.3,8.8,11.2,16.1,0.379,0.314,0.239,0.317,20/11/16 9:00,41.133372,-74.6930393,20/11/16 9:00,iowa,jones,0,heavy_snow
-6.8,-13.6,58,0,0,0,0.24,9.8,17.3,36,43,32,857.3,100,0,26,100,3.2,4.7,7.3,11.8,0.48,0.489,0.484,0.503,07/12/16 15:00,41.3275985,-122.094236,07/12/16 15:00,tennessee,unicoi,0,heavy_snow
-1.3,-4.1,81,0,0,0,0,4.6,12,162,173,11.9,990,99,0,99,72,1,3.6,8.4,15,0.354,0.361,0.319,0.342,04/12/16 8:20,41.923434,-88.4248315,04/12/16 8:00,new york,kings (brooklyn),0,heavy_snow
-4.6,-11.2,60,0,0,0,0.08,4.8,6.3,27,31,9.4,1010.8,100,0,32,100,-1.4,-0.1,2,8,0.341,0.351,0.332,0.282,29/12/16 10:00,44.4184616,-69.8250659,29/12/16 10:00,ohio,meigs,0,heavy_snow
-3.7,-13.3,47,0,0,0,0.03,4.7,6.6,238,261,11.9,1023,17,1,0,15,-1.9,-0.1,3.9,10.4,0.241,0.248,0.267,0.225,11/12/16 22:00,44.486442,-69.0235715,11/12/16 22:00,wisconsin,jackson,0,heavy_snow
-3.4,-8.9,66,0,0,0,0.04,6.6,9.8,22,28,10.8,1020.3,100,16,11,100,-0.8,-0.5,1.7,8.9,0.395,0.405,0.39,0.339,29/12/16 10:00,43.9900158,-69.8654643,29/12/16 10:00,kentucky,henry,0,heavy_snow
-2.3,-11.7,48,0,0,0,0.04,7.2,14.9,174,187,18,1006,100,3,97,98,-1.3,0.2,4.2,10.7,0.243,0.25,0.255,0.208,11/12/16 22:00,42.9525022,-72.2834412,11/12/16 22:00,oregon,central columbia river gorge,0,heavy_snow
-13.7,-19.3,63,0,0,0,0.12,7.2,19.8,198,196,16.2,1003.8,100,0,0,100,-0.9,0.2,3.1,9.9,0.239,0.245,0.252,0.21,17/12/16 3:00,42.9525022,-72.2834412,17/12/16 3:00,oregon,central columbia river gorge,0,heavy_snow
-12.6,-17.7,65,0,0,0,0.15,7.1,12.7,204,215,16.9,1003.2,100,2,0,100,-0.8,0.1,2.9,9.6,0.233,0.239,0.254,0.216,17/12/16 3:00,43.5218848,-71.4530581,17/12/16 3:00,texas,dallas,0,heavy_snow
-13.6,-15.1,88,0,0,0,0.36,2.7,9.2,67,116,11.2,971.6,100,6,15,100,1.2,1.7,2.7,5.9,0.267,0.279,0.27,0.262,29/12/16 7:00,44.7807728,-71.1288763,29/12/16 7:00,kentucky,anderson,0,heavy_snow
0.2,-3.9,74,0,0,0,0,5.6,8,195,198,9.4,992.9,91,44,75,20,1.7,4.2,9.1,15.3,0.462,0.471,0.477,0.455,04/12/16 10:17,42.332738,-87.9939552,04/12/16 10:00,new york,richmond (staten is.),0,heavy_snow
0,-5.4,67,0,0,0,0,9.9,18.1,161,167,16.2,991.6,99,0,95,94,2,4.1,8.5,15.3,0.35,0.354,0.299,0.335,04/12/16 6:35,42.0047639,-89.1098991,04/12/16 6:00,montana,fergus,0,heavy_snow
0.2,-5.2,67,0,0,0,0,10.2,18.6,162,165,17.6,992.5,100,0,96,93,2.1,4.1,8.6,15.3,0.353,0.359,0.322,0.338,04/12/16 6:15,42.0397014,-89.3138599,04/12/16 6:00,montana,southern rocky mountain front,0,heavy_snow
-2.1,-10.5,53,0,0,0,0.03,1.8,2.8,101,140,10.1,1029.8,98,89,30,69,-1.2,0.6,5,11.6,0.358,0.364,0.361,0.333,11/12/16 22:00,43.9900158,-69.8654643,11/12/16 22:00,kentucky,henry,1,heavy_snow
-2.7,-12.8,46,0,0,0,0.01,4.1,5.6,225,230,13.3,1023,37,35,3,1,-1.6,0.3,4.7,10.9,0.304,0.312,0.322,0.287,11/12/16 22:00,44.1773049,-69.2127109,11/12/16 22:00,washington,spokane area,0,heavy_snow
-3.9,-13,49,0,0,0,0.03,3.8,6.4,131,153,9.4,1019.8,39,34,28,7,-1.7,-0.1,3.8,10.7,0.304,0.31,0.31,0.276,11/12/16 22:00,44.4184616,-69.8250659,11/12/16 22:00,ohio,meigs,0,heavy_snow
-2.8,-11.5,51,0,0,0,0.03,4.8,7.2,132,162,11.9,1019.3,67,42,50,31,-1.6,0,4,10.8,0.262,0.27,0.28,0.237,11/12/16 22:00,44.1402839,-70.196395,11/12/16 22:00,texas,van zandt,0,heavy_snow
-0.7,-3.9,79,0,0,0,0,4.2,8.4,121,140,7.6,999,98,4,96,70,1.8,4.4,9.3,16,0.358,0.363,0.314,0.34,04/12/16 9:55,41.4194058,-87.9994754,04/12/16 9:00,washington,okanogan highlands,0,heavy_snow
-6.1,-12.8,59,0,0,0,0.07,5.6,7.9,45,51,10.8,1010,100,4,26,100,-1.1,0.2,2.2,8,0.296,0.307,0.292,0.246,29/12/16 10:00,44.1402839,-70.196395,29/12/16 10:00,texas,van zandt,1,heavy_snow
-0.1,-4.3,73,0,0,0,0,7.7,14.7,152,158,10.8,1004.4,100,2,98,89,2.2,5.1,9.8,16.6,0.329,0.331,0.262,0.329,04/12/16 5:35,41.3333679,-89.0917497,04/12/16 5:00,new hampshire,sullivan,0,heavy_snow
-0.8,-3,85,0,0,0,0,4,8.4,175,187,9.4,999,90,16,80,52,1.6,4.3,9.1,15.6,0.363,0.371,0.348,0.349,04/12/16 8:44,41.8159522,-88.0746213,04/12/16 8:00,iowa,howard,0,heavy_snow
-7.5,-12.1,70,0,0,0,0.21,0.7,3.4,270,252,12.2,981.1,67,4,51,60,0.4,1.1,2.9,7.7,0.241,0.248,0.275,0.258,11/12/16 22:00,44.7807728,-71.1288763,11/12/16 22:00,kentucky,anderson,0,heavy_snow
-3.9,-9,68,0,0,0,0.05,7.4,15.1,113,118,16.6,996.9,100,0,1,100,-0.9,0.3,2.2,8,0.273,0.285,0.271,0.225,29/12/16 7:00,43.3260376,-71.6854725,29/12/16 7:00,maine,southern franklin,0,heavy_snow
-4.4,-9.5,68,0,0,0,0.05,6.8,15.5,155,158,13.7,996.1,100,5,1,100,-0.8,0.5,2.4,8.1,0.274,0.286,0.274,0.219,29/12/16 7:00,42.9525022,-72.2834412,29/12/16 7:00,oregon,central columbia river gorge,0,heavy_snow
-5.7,-10.4,69,0,0,0,0.1,7.7,14.1,101,103,16.6,995.8,100,0,7,100,-0.9,0.3,2.2,7.8,0.273,0.283,0.267,0.223,29/12/16 7:00,43.5218848,-71.4530581,29/12/16 7:00,texas,dallas,0,heavy_snow
0.5,-5,66,0,0,0,0,10.3,19.5,155,161,17.6,995.3,99,0,93,96,2.3,4.5,8.9,15.8,0.34,0.344,0.281,0.331,04/12/16 6:15,41.7473111,-89.2860296,04/12/16 6:00,new jersey,camden,1,heavy_snow
-0.9,-3.7,81,0,0,0,0,4.6,10.8,135,150,9.7,998.9,98,0,96,59,1.5,4.2,9.1,15.8,0.347,0.35,0.284,0.335,04/12/16 8:15,41.5853584,-88.4319488,04/12/16 8:00,oklahoma,comanche,1,heavy_snow
0,-3.6,77,0,0,0,0,4.1,7.3,165,171,9,1001.4,100,44,94,42,2.1,4.5,9.4,15.9,0.352,0.359,0.309,0.342,04/12/16 9:02,41.8197385,-87.756525,04/12/16 9:00,rhode island,northwest providence,0,heavy_snow
-3.1,-7.8,70,0,0,0,0.04,7.6,15.3,65,71,16.6,1005.2,100,0,2,99,-1.3,-0.9,1,8.3,0.292,0.299,0.282,0.23,29/12/16 7:00,43.3312505,-71.0399927,29/12/16 7:00,wisconsin,iron,0,heavy_snow
4.6,-12,29,0,0,0,0,6.8,8.6,32,33,23.8,860.7,96,0,4,95,11.7,9.1,14.9,24,0.025,0.097,0.132,0.106,07/12/16 20:00,36.1145588,-117.1475003,07/12/16 20:00,colorado,larimer & boulder counties between 6000 & 9000 feet,0,heavy_snow
-0.3,-1.5,92,0,0,0,0,17.8,30.2,104,107,29.9,940.1,100,69,45,100,0.9,2.2,5.7,12.1,0.175,0.176,0.172,0.171,28/11/16 1:00,48.1907427,-100.65378,28/11/16 1:00,west virginia,wetzel,0,heavy_snow
2.4,-2.1,72,0,0,0,0,17.6,30.9,101,105,34.9,917.4,100,6,99,100,1.8,2.1,6.7,13.5,0.228,0.222,0.199,0.257,27/11/16 22:00,46.7244733,-101.1644543,27/11/16 22:00,kentucky,nelson,0,heavy_snow
0.2,-1.1,91,0,0,0,0,17,28.5,94,99,26.3,926.9,100,53,94,100,2.4,3.4,6.2,11.2,0.276,0.275,0.275,0.293,28/11/16 1:00,47.6002156,-101.1719782,28/11/16 1:00,california,mono,0,heavy_snow
1.8,-1.8,77,0,0,0,0,20.7,34,97,100,38.2,923.4,100,13,62,100,0.8,1.8,6.4,13.1,0.238,0.237,0.221,0.272,27/11/16 22:00,46.9498874,-100.5127667,27/11/16 22:00,montana,flathead/mission valleys,0,heavy_snow
1.9,0.2,89,0,0,0,0.02,11.7,21.7,72,75,24.8,1011.4,100,90,72,100,2.7,3.4,6.2,12.1,0.403,0.408,0.348,0.332,01/12/16 0:00,44.7925706,-68.8592046,01/12/16 0:00,idaho,idaho palouse,0,heavy_snow
3,-0.9,75,0,0,0,0.01,21.1,35.2,99,101,38.5,929.3,100,25,99,100,1.9,2.4,7.2,14.1,0.232,0.219,0.205,0.249,27/11/16 22:00,46.2575403,-100.2574942,27/11/16 22:00,idaho,coeur d'alene area,0,heavy_snow
-1.5,-1.8,97,0,0,0,0,14.2,22.9,74,82,24.5,919.6,100,70,100,100,0.7,2.4,5.8,12.1,0.261,0.263,0.236,0.272,28/11/16 4:00,48.2488309,-101.6242607,28/11/16 4:00,montana,blaine,0,heavy_snow
-1.3,-1.7,97,0,0,0,0,14.1,23.1,87,93,24.8,934.1,100,82,96,100,0.8,2,5.6,11.9,0.296,0.297,0.28,0.283,28/11/16 4:00,48.6579169,-101.7009103,28/11/16 4:00,idaho,upper treasure valley,0,heavy_snow
-1.2,-2.3,93,0,0,0,0,13.8,23.8,84,90,23.8,939.6,100,75,94,100,0.1,1.2,5,11.2,0.286,0.288,0.262,0.251,28/11/16 4:00,48.8243455,-100.8431321,28/11/16 4:00,washington,okanogan valley,0,heavy_snow
-10.2,-14.1,73,0,0,0,0.11,13.5,22.8,56,69,21.2,950.6,98,5,86,79,-2.5,-1.7,2.9,14.2,0.238,0.204,0.178,0.225,16/12/16 9:20,44.4047339,-99.946102,16/12/16 9:00,colorado,san juan river basin,0,heavy_snow
-9.7,-15.5,63,0,0,0,0.05,10.6,20.8,80,99,20.2,947.7,94,8,40,93,-4.9,-2,3.6,15,0.365,0.318,0.293,0.347,16/12/16 9:15,43.9176386,-99.8581638,16/12/16 9:00,idaho,idaho palouse,0,heavy_snow
-10.7,-15.2,70,0,0,0,0.06,13.2,22.1,11,22,23.4,931.8,95,0,51,88,-4.3,-1.7,3.8,14.7,0.342,0.302,0.292,0.334,16/12/16 9:00,43.9667174,-100.6853793,16/12/16 9:00,louisiana,east feliciana,1,heavy_snow
-10.9,-13.8,79,0,0,0,0.09,14.2,22.8,24,31,22.3,935.7,94,7,82,71,-2.3,-0.6,4.6,14.7,0.34,0.303,0.296,0.341,16/12/16 9:00,44.4189684,-100.802728,16/12/16 9:00,washington,kittitas valley,0,heavy_snow
-12.9,-15,85,0.6,0,0.42,0.51,15.6,29.8,130,134,40.3,871.8,100,52,100,100,0.9,1.4,3.4,9.2,0.306,0.306,0.279,0.316,27/12/16 9:00,44.7259637,-117.6204818,27/12/16 9:00,idaho,big and little wood river region,0,heavy_snow
2.5,-6.1,53,0,0,0,0,6.4,12.7,128,188,18.4,779.8,96,0,0,96,-0.1,2.9,5.6,14.3,0.156,0.158,0.203,0.204,16/12/16 6:00,36.3080543,-105.7306973,16/12/16 6:00,maine,coastal york,0,heavy_snow
-0.4,-1.1,95,0,0,0,0,21.2,34.8,100,103,36.7,934.3,100,58,89,100,1.2,2.5,6.2,12.5,0.286,0.282,0.27,0.278,28/11/16 1:00,47.5664224,-99.6508819,28/11/16 1:00,washington,cascades of pierce and lewis counties,0,heavy_snow
-1.8,-2.3,96,0,0,0,0,14,24,91,98,23.4,919.2,100,59,95,100,0.6,2,5.1,11.5,0.293,0.293,0.267,0.248,28/11/16 4:00,48.7882181,-102.5295867,28/11/16 4:00,indiana,perry,0,heavy_snow
-1.6,-2.3,95,0,0,0,0,16.9,28.6,78,84,27.7,933.5,100,88,88,100,0.1,1.1,4.5,10.6,0.322,0.325,0.322,0.285,28/11/16 4:00,48.7419695,-99.8380336,28/11/16 4:00,tennessee,washington,0,heavy_snow
0,-2.5,83,0,0,0,0,11.4,24.7,101,109,21.2,913.4,100,2,95,99,1.1,2.6,6.6,13.3,0.214,0.227,0.21,0.254,28/11/16 1:00,47.30612,-102.6112348,28/11/16 1:00,kentucky,spencer,0,heavy_snow
-1.8,-11.3,48,0,0,0,0.05,24.6,43.2,78,82,56.9,1009.1,100,0,25,100,0.4,2.1,7.5,12.5,0.387,0.398,0.407,0.43,08/12/16 6:00,45.5180252,-122.4324685,08/12/16 6:00,maine,central washington,0,heavy_snow
4.3,-3.7,56,0,0,0,,29.5,39.2,90,89,44.6,1011.8,100,0,97,89,8.6,9,10.8,12.3,0.13,0.133,0.128,0.142,08/12/16 4:20,44.6034631,-124.0461002,08/12/16 4:00,georgia,lincoln,0,heavy_snow
-4,-6,86,0,0,0,0.13,7.9,13.1,196,217,26.3,858.7,85,59,34,58,0.3,1,3.8,10.3,0.329,0.327,0.272,0.325,04/12/16 2:00,45.5582608,-117.1990173,04/12/16 2:00,new mexico,roosevelt county,0,heavy_snow
-1.4,-5.8,72,0,0,0,0.01,8.7,14,210,206,20.2,983.6,100,14,100,100,0.3,2.2,6.8,15,0.384,0.381,0.301,0.329,13/12/16 11:00,39.6370289,-82.2044367,13/12/16 11:00,ohio,huron,0,heavy_snow
-3.1,-8.4,67,0,0,0,0.04,9.9,20.1,136,134,24.8,972.5,100,7,3,100,-1.6,-0.7,1.1,7.7,0.275,0.286,0.276,0.225,29/12/16 11:00,42.5893375,-71.9819098,29/12/16 11:00,south dakota,hughes,0,heavy_snow
5.2,3.5,89,0,0,0,0,7.4,17.4,133,150,33.8,844.8,34,34,0,0,5.6,7,9.4,15.9,0.38,0.368,0.194,0.189,24/12/16 16:00,34.2355544,-111.3652727,24/12/16 16:00,west virginia,webster,0,heavy_snow
-0.5,-10.7,46,0,0,0,0.01,17.1,31,49,57,33.8,1016.2,97,0,0,97,0.8,2.7,8,13.4,0.382,0.391,0.417,0.425,08/12/16 10:00,45.6070403,-122.7923499,08/12/16 10:00,utah,eastern uinta basin,0,heavy_snow
-4.2,-11.5,57,0,0,0,0.03,5.8,12.4,202,216,11.9,1004,100,0,100,67,-0.7,1,6.6,14.7,0.356,0.36,0.308,0.331,11/12/16 0:00,41.1628401,-84.5902954,11/12/16 0:00,new york,putnam,0,heavy_snow
